origin,destination,label,neuroGravity_prediction
3,79,0.0,48.47124099731445
3,80,0.0,0.0
3,81,0.0,107.35321807861328
3,82,0.0,42.99946212768555
3,83,0.0,159.58473205566406
3,84,0.0,92.21379852294922
3,85,0.0,62.6373291015625
3,86,0.0,38.69127655029297
3,87,0.0,27.922409057617188
3,88,0.0,92.31047058105469
3,89,0.0,0.0
3,90,0.0,0.0
3,91,0.0,33.90378952026367
3,92,0.0,29.63160514831543
3,93,0.0,0.0
3,94,0.0,116.36904907226562
3,95,0.0,39.871002197265625
3,96,0.0,102.88357543945312
3,97,0.0,31.0142879486084
4,0,0.0,193.4398193359375
4,1,0.0,0.0
4,2,0.0,164.414306640625
4,3,0.0,4.87247896194458
4,4,0.0,882.0317993164062
4,5,0.0,4.9266037940979
4,6,0.0,674.6983642578125
4,7,0.0,0.0
4,8,0.0,0.0
4,9,0.0,424.5424499511719
4,10,0.0,213.5911407470703
4,11,0.0,112.1148681640625
4,12,0.0,0.0
4,13,0.0,0.0
4,14,0.0,0.0
4,15,0.0,1.4333730936050415
4,16,0.0,184.95985412597656
4,17,0.0,177.7936553955078
4,18,0.0,0.0
4,19,0.0,2.2508323192596436
4,20,0.0,263.8309326171875
4,21,0.0,0.0
4,22,0.0,0.8035799264907837
4,23,0.0,11.030101776123047
4,24,0.0,1.0664260387420654
4,25,0.0,0.0
4,26,0.0,0.9523250460624695
4,27,0.0,4.313611030578613
4,28,0.0,429.3234558105469
4,29,0.0,206.96664428710938
4,30,0.0,0.0
4,31,0.0,516.2357788085938
4,32,0.0,596.4110107421875
4,33,0.0,216.00901794433594
4,34,0.0,300.16455078125
4,35,0.0,12.82070255279541
4,36,0.0,248.2674560546875
4,37,0.0,164.67279052734375
4,38,0.0,318.2453308105469
4,39,0.0,293.88629150390625
4,40,0.0,136.12918090820312
4,41,0.0,687.3995361328125
4,42,0.0,376.4242248535156
4,43,0.0,0.0
4,44,0.0,417.4190673828125
4,45,0.0,430.9702453613281
4,46,0.0,378.9093322753906
4,47,0.0,156.0804901123047
4,48,0.0,452.72210693359375
4,49,0.0,813.330810546875
4,50,0.0,281.2334289550781
4,51,0.0,495.0882568359375
4,52,0.0,396.55255126953125
4,53,0.0,297.22509765625
4,54,0.0,51.74009704589844
4,55,0.0,402.3820495605469
4,56,0.0,476.4830322265625
4,57,0.0,225.2451934814453
4,58,0.0,1.2313740253448486
4,59,0.0,128.05616760253906
4,60,0.0,241.55551147460938
4,61,0.0,131.60818481445312
4,62,0.0,684.1571655273438
4,63,0.0,193.13137817382812
4,64,0.0,261.03387451171875
4,65,0.0,427.32403564453125
4,66,0.0,120.82966613769531
4,67,0.0,145.4109649658203
4,68,0.0,445.6768493652344
4,69,0.0,201.58126831054688
4,70,0.0,440.3625793457031
4,71,0.0,159.46688842773438
4,72,0.0,346.4930114746094
4,73,0.0,764.070068359375
4,74,0.0,491.2908935546875
4,75,0.0,641.6361083984375
4,76,0.0,600.3317260742188
4,77,0.0,393.8491516113281
4,78,0.0,742.8284301757812
4,79,0.0,280.2276916503906
4,80,0.0,0.0
4,81,0.0,323.2815246582031
4,82,0.0,499.3134765625
4,83,0.0,442.77069091796875
4,84,0.0,321.4165344238281
4,85,0.0,330.939208984375
4,86,0.0,188.68356323242188
4,87,0.0,507.90728759765625
4,88,0.0,276.401611328125
4,89,0.0,0.0
4,90,0.0,0.0
4,91,0.0,237.46316528320312
4,92,0.0,470.61328125
4,93,0.0,3.5546224117279053
4,94,0.0,510.1897888183594
4,95,0.0,308.0399169921875
4,96,0.0,378.82330322265625
4,97,0.0,268.1542663574219
5,0,0.0,7.973839282989502
5,1,0.0,0.0
5,2,0.0,4.24583625793457
5,3,0.0,0.0
5,4,0.0,4.579587459564209
5,5,0.0,8.618144989013672
5,6,0.0,25.995168685913086
5,7,0.0,0.0
5,8,0.0,2.677417039871216
5,9,0.0,18.980575561523438
5,10,0.0,8.21011734008789
5,11,0.0,0.0
5,12,0.0,0.0
5,13,0.0,0.0
5,14,0.0,0.0
5,15,0.0,0.9477030038833618
5,16,0.0,7.241549015045166
5,17,0.0,10.56495189666748
5,18,0.0,0.0
5,19,0.0,1.2349649667739868
5,20,0.0,5.9458088874816895
5,21,0.0,0.0
5,22,0.0,0.8739222288131714
5,23,0.0,1.391308307647705
5,24,0.0,0.0
5,25,0.0,0.0
5,26,0.0,0.0
5,27,0.0,0.0
5,28,0.0,18.077604293823242
5,29,0.0,9.07473373413086
5,30,0.0,0.0
5,31,0.0,24.144224166870117
5,32,0.0,57.759681701660156
5,33,0.0,39.454376220703125
5,34,0.0,28.45030403137207
5,35,0.0,1.2024177312850952
5,36,0.0,7.571924209594727
5,37,0.0,14.413846969604492
5,38,0.0,21.427350997924805
5,39,0.0,27.857580184936523
5,40,0.0,3.618459463119507
5,41,0.0,46.67227554321289
5,42,0.0,15.927742004394531
5,43,0.0,0.0
5,44,0.0,3.7934463024139404
5,45,0.0,29.253849029541016
5,46,0.0,24.955949783325195
5,47,0.0,6.070112705230713
5,48,0.0,24.578184127807617
5,49,0.0,45.654693603515625
5,50,0.0,3.2924230098724365
5,51,0.0,18.640316009521484
5,52,0.0,197.90338134765625
